Unified_url,Reachable_URL,Time_stamp_if_exist,Way_back_archived,Freenom_top_level_domain,Previous_malicious_top_level_domain_TLD,Name_length,Wrong_spell_List,word_dic,Special_mark,sub_domain,Contain_IP_Adress,levenshtein_distance,Alexa_rank,Status_code
http://nxt27893.nextadmin.hu,1,0,0,0,0,6,0,0.07692307692307693,0,2,1,21.586294416243653,0,200
http://oceansapparel.com,1,20190619140032,1,0,0,4,0,0.09090909090909091,0,1,0,16.756345177664976,0,200
http://odessavscovid.info,1,20200531034838,1,0,0,6,0,0.08695652173913043,0,1,0,17.743654822335024,3401188,200
http://oldschool.runescape-covid-19.info,1,0,0,0,0,8,0,0.05263157894736842,1,2,0,26.715736040609137,0,200
http://onlnne.com,1,0,0,0,0,5,0,0.13333333333333333,0,1,0,16.096446700507613,0,200
http://orecon.co.jp,1,20200422102225,1,0,0,5,0,0.11764705882352941,0,2,0,16.733502538071065,134621,200
http://parismomes.fr,1,20200521185649,1,0,0,5,0,0.1111111111111111,0,1,0,17.370558375634516,0,200
http://partners-covid.org,1,0,0,0,0,5,0,0.08695652173913043,1,1,0,17.230964467005077,0,200
http://partnerscovid.org,1,0,0,0,0,5,0,0.09090909090909091,0,1,0,16.870558375634516,0,200
http://pastcovid.com,1,0,0,0,0,5,0,0.1111111111111111,0,1,0,14.614213197969542,0,200
http://peduli-corona.wikaba.com,1,0,0,0,0,7,0,0.06896551724137931,1,2,0,19.78680203045685,664351,200
http://permovqu.com,1,0,0,0,0,5,0,0.11764705882352941,0,1,0,15.946700507614214,0,200
http://pescaturismocorona.it,1,0,0,0,0,6,0,0.07692307692307693,0,1,0,19.956852791878173,0,200
http://piocppocodso.blob.core.windows.net,1,0,0,0,0,9,0,0.05128205128205128,0,4,0,28.507614213197968,1490,200
http://plantingvelve.com,1,0,0,0,0,5,0,0.09090909090909091,0,1,0,16.987309644670052,0,200
http://playdomain53.com,1,0,0,0,0,5,0,0.09523809523809523,0,1,0,16.779187817258883,0,200
http://pledge-againstt-corona.000webhostapp.com,1,0,0,0,0,10,0,0.044444444444444446,1,2,0,31.54568527918782,4206,200
http://politicovid.com,1,0,0,0,0,4,0,0.1,0,1,0,14.847715736040609,0,200
http://portal.auone.jp-verifykey.covid-191.com,1,0,0,0,0,11,0,0.045454545454545456,1,4,0,30.385786802030456,0,200
http://portsmouth.buzz,1,0,0,0,0,3,0,0.1,0,1,0,18.54568527918782,0,200
http://pre-covid.info,1,0,0,0,0,5,0,0.10526315789473684,1,1,0,16.5,0,200
http://previnadocoronasuavida.com,1,0,0,0,0,9,0,0.06451612903225806,0,1,0,20.34010152284264,0,200
http://previnasedocoronavirus.com,1,0,0,0,0,6,0,0.06451612903225806,0,1,0,20.20812182741117,0,200
http://pulsagratiscorona.000webhostapp.com,1,0,0,0,0,11,0,0.05,0,2,0,27.383248730964468,4206,200
http://rcconstrutora.com.br,1,20190503055702,1,0,0,8,0,0.08,0,2,0,18.730964467005077,10011668,200
http://recovid.us,1,0,0,0,0,4,0,0.13333333333333333,0,1,0,16.093908629441625,0,200
http://register-participatecoronafreecoins300.mrbonus.com,1,0,0,0,0,10,0,0.03636363636363636,1,2,0,39.91624365482234,2184910,200
http://register-toparticipateviruscoronafree300coin.mrbonus.com,1,0,0,0,0,12,0,0.03278688524590164,1,2,0,45.14720812182741,2184910,200
http://remittancefiles.com,1,0,0,0,0,4,0,0.08333333333333333,0,1,0,17.20304568527919,0,200
http://rijosfoods.com.br,1,20191120013823,1,0,0,6,0,0.09090909090909091,0,2,0,18.03553299492386,0,200
http://rogers-covid19.com,1,0,0,0,0,6,0,0.08695652173913043,1,1,0,15.621827411167512,0,200
http://runescape-covid19.info,1,0,0,0,0,6,0,0.07407407407407407,1,1,0,19.34517766497462,0,200
http://saicoronadeixanoistrabalhar.com,1,0,0,0,0,12,0,0.05555555555555555,0,1,0,24.3502538071066,0,200
http://sajayagroup.com,1,20191130063839,1,0,0,6,0,0.1,0,1,0,16.527918781725887,0,200
http://seeannsave.com,1,20191106141006,1,0,0,5,0,0.10526315789473684,0,1,0,16.007614213197968,0,200
http://shop---covid19.rf.gd,0,0,0,0,0,7,0,0.08,1,2,0,18.769035532994923,16738,200
http://shop--covid-19.rf.gd,0,0,0,0,0,7,0,0.08,1,2,0,18.85532994923858,16738,200
http://shop--covid19.rf.gd,0,0,0,0,0,7,0,0.08333333333333333,1,2,0,18.271573604060915,16738,200
http://shop-covid19.rf.gd,0,0,0,0,0,7,0,0.08695652173913043,1,2,0,17.82994923857868,16738,200
http://shop-sars-covid19.rf.gd,0,0,0,0,0,8,0,0.07142857142857142,1,2,0,19.913705583756347,16738,200
http://shopcovid-19.rf.gd,1,0,0,0,0,7,0,0.08695652173913043,1,2,0,18.101522842639593,16738,200
http://shops-covid-19.rf.gd,1,0,0,0,0,7,0,0.08,1,2,0,18.725888324873097,16738,200
http://shopscovid19.rf.gd,0,0,0,0,0,7,0,0.08695652173913043,0,2,0,17.85532994923858,16738,200
http://sicurezza-covid19.com,1,0,0,0,0,9,0,0.07692307692307693,1,1,0,17.233502538071065,0,200
http://simplyoneden.com,1,20190820204101,1,0,0,5,0,0.09523809523809523,0,1,0,16.550761421319798,4563187,200
http://simplysororitypackets.com,1,0,0,0,0,5,0,0.06666666666666667,0,1,0,20.936548223350254,0,200
http://skcovid.com,1,0,0,0,0,4,0,0.125,0,1,0,14.771573604060913,0,200
http://skcovid.org,1,0,0,0,0,4,0,0.125,0,1,0,16.289340101522843,0,200
http://solidarite-covid.org,1,0,0,0,0,7,0,0.08,1,1,0,17.890862944162436,0,200
http://spokanecovid.com,1,0,0,0,0,5,0,0.09523809523809523,0,1,0,15.124365482233502,0,200
http://standagainstcovid.org,1,0,0,0,0,6,0,0.07692307692307693,0,1,0,19.00507614213198,0,200
http://starilionpla.website,1,0,0,0,0,6,0,0.08,0,1,0,20.19289340101523,0,200
http://stopcorona.org,0,0,0,0,0,4,0,0.10526315789473684,0,1,0,17.071065989847718,0,200
http://stopcovid.store,1,0,0,0,0,5,0,0.1,0,1,0,16.875634517766496,0,200
http://storage.googleapis.com,1,20131101111014,1,0,0,5,0,0.07407407407407407,0,2,0,18.911167512690355,1051,200
http://storiesofcovid.com,1,0,0,0,0,6,0,0.08695652173913043,0,1,0,15.817258883248732,9204034,200
http://summergirlfilms.com,0,0,0,0,0,5,0,0.08333333333333333,0,1,0,18.01015228426396,0,200
http://supperbelle.com,1,0,0,0,0,4,0,0.1,0,1,0,16.926395939086294,0,200
http://t-uber.me,0,0,0,0,0,4,0,0.14285714285714285,1,1,0,18.139593908629443,0,200
http://t-ubersa.com,1,0,0,0,0,6,0,0.11764705882352941,1,1,0,16.195431472081218,0,200
http://taikisushi.com,1,20161202234914,1,0,0,5,0,0.10526315789473684,0,1,0,16.279187817258883,0,200
http://tarjeta-bci.cf,1,0,0,1,1,6,0,0.10526315789473684,1,1,0,17.33756345177665,0,200
http://testkitcovid.net,1,0,0,0,0,6,0,0.09523809523809523,0,1,0,17.053299492385786,0,200
http://testkitcovid.org,1,0,0,0,0,6,0,0.09523809523809523,0,1,0,16.949238578680202,0,200
http://thaiaichi.co.th,1,20191121082447,1,0,0,5,0,0.1,0,2,0,17.32741116751269,0,200
http://thechristianwardrobe.us,1,20180810103134,1,0,0,5,0,0.07142857142857142,0,1,0,21.517766497461928,0,200
http://thusdaycoronaupdae.blob.core.windows.net,1,0,0,0,0,10,0,0.044444444444444446,0,4,0,32.441624365482234,1490,200
http://thxcovid.com,1,0,0,0,0,5,0,0.11764705882352941,0,1,0,14.961928934010153,0,200
http://todoscontraocovid19.com,1,0,0,0,0,7,0,0.07142857142857142,0,1,0,17.977157360406093,0,200
http://todosjuntoscontraocovid.com,1,0,0,0,0,9,0,0.0625,0,1,0,21.31218274111675,0,200
http://topbrokersrealty.icu,1,0,0,0,1,5,0,0.08,0,1,0,19.80203045685279,0,200
http://toyswithpizzazz.com.au,1,20200226200240,1,0,0,6,0,0.07407407407407407,0,2,0,20.4746192893401,0,200
http://trackcoronavirus.com,1,20200301023644,1,0,0,4,0,0.08,0,1,0,16.956852791878173,0,200
http://trackcovid.app,1,0,0,0,0,5,0,0.10526315789473684,0,1,0,16.571065989847718,0,200
http://trainingcanine.ga,1,0,0,1,1,4,0,0.09090909090909091,0,1,0,18.294416243654823,0,200
http://transferenciasscotiabankk-chile-covid.gq,1,0,0,1,1,10,0,0.044444444444444446,1,1,0,33.223350253807105,0,200
http://trenv.coronavideo3.tk,1,0,0,1,1,7,0,0.07692307692307693,0,2,0,19.220812182741117,0,200
http://trustedproductreview.com,1,20180828040732,1,0,0,5,0,0.06896551724137931,0,1,0,20.16243654822335,0,200
http://twcindia.com,1,20110129102346,1,0,0,5,0,0.11764705882352941,0,1,0,15.682741116751268,3597016,200
http://tzetta.com,1,20180807094735,1,0,0,4,0,0.13333333333333333,0,1,0,16.428934010152282,0,200
http://uberpromocovid19.000webhostapp.com,1,0,0,0,0,11,0,0.05128205128205128,0,2,1,26.30710659898477,4206,200
http://uk-covid-19-relieve.com,1,0,0,0,0,7,0,0.07142857142857142,1,1,0,19.19289340101523,0,200
http://uman4covid.org,1,20200617052803,1,0,0,7,0,0.10526315789473684,0,1,0,16.576142131979694,0,200
http://us-coronavirus-cases-state-by-state.afyfr.com,1,0,0,0,0,11,0,0.04,1,2,0,35.98984771573604,6462302,200
http://usavscovid.com,1,0,0,0,0,6,0,0.10526315789473684,0,1,0,14.903553299492385,0,200
http://vamosacabcomocorona.com,1,0,0,0,0,8,0,0.07142857142857142,0,1,0,19.294416243654823,0,200
http://vamoscombaterocoronanaosaiadecasa.com,1,0,0,0,0,14,0,0.047619047619047616,0,1,0,28.71319796954315,0,200
http://vergognacovid.com,1,0,0,0,0,6,0,0.09090909090909091,0,1,0,15.576142131979696,0,200
http://verizoncovid-12.com,1,0,0,0,0,6,0,0.08333333333333333,1,1,0,16.54568527918782,0,200
http://videoonlinefrecorona.xyz,1,0,0,0,0,7,0,0.06896551724137931,0,1,0,21.560913705583758,0,200
http://villacorona.pl,1,20160112061237,1,0,0,4,0,0.10526315789473684,0,1,0,17.373096446700508,0,200
http://virusscoronas.000webhostapp.com,1,0,0,0,0,9,0,0.05555555555555555,0,2,0,24.482233502538072,4206,200
http://virys-covid19.ru,1,0,0,0,0,8,0,0.09523809523809523,1,1,0,16.84771573604061,3376391,200
http://vivadiagcovid.com,1,0,0,0,0,6,0,0.09090909090909091,0,1,0,15.649746192893401,0,200
http://volontaire-covid.com,1,0,0,0,0,8,0,0.08,1,1,0,16.31979695431472,0,200
http://volontairescovid.com,1,0,0,0,0,8,0,0.08,0,1,0,16.32741116751269,0,200
http://vvho-dropb0xcloud.selfip.com,1,0,0,0,0,12,0,0.06060606060606061,1,2,0,23.29187817258883,0,200
http://wearecovid.com,1,0,0,0,0,6,0,0.10526315789473684,0,1,0,14.50761421319797,0,200
http://webbfilms.co.uk,1,20190122093223,1,0,0,5,0,0.1,0,2,0,17.95431472081218,0,200
http://wefightcovid.se,1,0,0,0,0,6,0,0.1,0,1,0,17.124365482233504,0,200
http://welcometocoronado.com,1,20190620013629,1,0,0,5,0,0.07692307692307693,0,1,0,17.85279187817259,6388724,200
http://whatcoronavirus.com,1,0,0,0,0,4,0,0.08333333333333333,0,1,0,16.385786802030456,7841122,200
http://whereiscovid.info,0,0,0,0,0,6,0,0.09090909090909091,0,1,0,17.269035532994923,2506206,200
http://wintexgroup-cn.com,1,0,0,0,0,6,0,0.08695652173913043,1,1,0,17.527918781725887,0,200
http://www.4mysecure-facebookcovid19petition.cf,1,0,0,1,1,11,0,0.044444444444444446,1,2,0,32.84010152284264,0,200
http://www.airbnb.id-covid19.com,0,0,0,0,0,10,0,0.06666666666666667,1,3,0,19.588832487309645,0,200
http://www.americanascovidshop.com,1,0,0,0,0,8,0,0.0625,0,2,0,20.746192893401016,0,200
http://www.brightparcel.com,1,20191208155822,1,0,0,5,0,0.08,0,2,0,18.4746192893401,0,200
http://www.brunoespanha.com,1,20190507094834,1,0,0,6,0,0.08,0,2,0,18.28680203045685,0,200
http://www.cbsrealitychase.com,1,0,0,0,0,6,0,0.07142857142857142,0,2,0,19.601522842639593,0,200
http://www.cherrydancefitness.co.uk,1,20190206094535,1,0,0,7,0,0.06060606060606061,0,3,0,23.281725888324875,0,200
http://www.cine.com.uy,1,20020802125153,1,0,0,6,0,0.1,0,3,0,17.558375634517766,0,200
http://www.coronavirusonooeir.huidps.com,0,0,0,0,0,9,0,0.05263157894736842,0,3,0,24.97969543147208,0,200
http://www.covid-19challengecoin.com,1,0,0,0,0,8,0,0.058823529411764705,1,2,0,22.756345177664976,0,200
http://www.covidvirus.guru,0,0,0,0,0,6,0,0.08333333333333333,0,2,0,18.98984771573604,0,200
http://www.dailycorona.bitbyteplay.com,1,0,0,0,0,8,0,0.05555555555555555,0,3,0,24.502538071065988,0,200
http://www.eater.com,1,20200617005648,1,0,0,4,0,0.1111111111111111,0,2,0,16.101522842639593,8076,200
http://www.gov-ca-covid19.org,1,0,0,0,0,8,0,0.07407407407407407,1,2,0,19.434010152284262,0,200
http://www.iacovides.com,1,20181008045442,1,0,0,6,0,0.09090909090909091,0,2,0,15.434010152284264,0,200
http://www.im4free.com,0,0,0,0,0,6,0,0.1,0,2,0,16.873096446700508,2904394,200
http://www.irs.org,1,20200605093944,1,0,0,4,0,0.125,0,2,0,17.814720812182742,468454,200
http://www.irshelpcovid19.com,1,0,0,0,0,8,0,0.07407407407407407,0,2,0,17.85786802030457,0,200
http://www.ita-covid19.com,1,0,0,0,0,8,0,0.08333333333333333,1,2,0,16.15228426395939,0,200
http://www.itaucovid19.com,1,0,0,0,0,8,0,0.08333333333333333,0,2,0,16.30710659898477,0,200
http://www.koharrhealth.com,1,20191020065842,1,0,0,6,0,0.08,0,2,0,18.53553299492386,5684212,200
http://www.lamalug.org,1,20190214005247,1,0,0,5,0,0.1,0,2,0,18.45431472081218,0,200
http://www.lovecelebrities.com,1,20190830174703,1,0,0,5,0,0.07142857142857142,0,2,0,19.548223350253807,0,200
http://www.mediterraneosantamarinella.com,1,20171001172558,1,0,0,9,0,0.05128205128205128,0,2,0,27.038071065989847,0,200
http://www.n95mask-covid19.com,1,0,0,0,0,9,0,0.07142857142857142,1,2,0,18.619289340101524,7707707,200
http://www.nellyreifler.com,1,20070815142637,1,0,0,7,0,0.08,0,2,0,18.365482233502537,0,200
http://www.netflix-covid-19.com,1,0,0,0,0,7,0,0.06896551724137931,1,2,0,19.17005076142132,0,200
http://www.peduli-corona.wikaba.com,1,0,0,0,0,8,0,0.06060606060606061,1,3,0,22.31979695431472,664351,200
http://www.pescaturismocorona.it,1,0,0,0,0,7,0,0.06666666666666667,0,2,0,22.263959390862944,0,200
http://www.plantingvelve.com,1,0,0,0,0,6,0,0.07692307692307693,0,2,0,18.776649746192895,0,200
http://www.promo-covid19-neftlix.ml,1,0,0,1,1,10,0,0.06060606060606061,1,2,0,23.621827411167512,0,200
http://www.register-participatecoronafreecoins300.mrbonus.com,1,0,0,0,0,11,0,0.03389830508474576,1,3,0,43.30203045685279,2184910,200
http://www.reguster-forparticipateinthecorona-freecoin300.mrbonus.com,1,0,0,0,0,15,0,0.029850746268656716,1,3,0,50.63959390862944,2184910,200
http://www.rogers-covid19.com,1,0,0,0,0,7,0,0.07407407407407407,1,2,0,17.586294416243653,0,200
http://www.stpl.ca,1,20191129064321,1,0,0,5,0,0.125,0,2,0,17.771573604060915,0,200
http://www.tzetta.com,1,20180807094735,1,0,0,5,0,0.10526315789473684,0,2,0,16.6751269035533,0,200
http://www.wailmegensa.com,1,0,0,0,0,7,0,0.08333333333333333,0,2,0,17.8502538071066,0,200
http://www.welcometocoronado.com,1,20190620013629,1,0,0,6,0,0.06666666666666667,0,2,0,20.441624365482234,6388724,200
http://www.wfb-wa-identity-confirmation-now.agency,0,0,0,0,0,9,0,0.041666666666666664,1,2,0,36.36548223350254,0,200
http://www4-irs-gov.uc.r.appspot.com,1,0,0,0,0,10,0,0.058823529411764705,1,4,0,23.967005076142133,0,200
http://xetoancau.vn,1,20191203152824,1,0,0,7,0,0.11764705882352941,0,1,0,17.631979695431472,0,200
http://xocovid19.com.br,0,0,0,0,0,7,0,0.09523809523809523,0,2,0,16.758883248730964,0,200
http://zendesk-covid19.org,1,20200320151556,1,0,0,7,0,0.08333333333333333,1,1,0,18.002538071065988,10242051,200
http://zonasegurabeta.viabcp-covid19.,1,0,0,0,0,10,0,0.05714285714285714,1,2,0,25.53045685279188,0,200
